StudentID,ID,Staff,Date,Note
446,Xz0lAYx,Haruka,28/10/2025,お母様も初めに来られて、11月分のスケジュール(全４回　固定通り)とお月謝(CASH)頂きました。準一級落ちてしまったと教えて頂きました。
587,iLYwViA,May,29/10/2025,お電話にて本日（10/29）12:00～のD/Lのお申し込み。
587,ua3fCRJ,May,29/10/2025,ソーシャルメディア関連のプロデューサーのお仕事をしている。英会話の経験はほぼなし、子供の頃に多少、しかし覚えていないとのこと。英検準2級を取得済みだが最近ではないので今の実力はわからないとおっしゃっていました。英語で話せるようになりたいのと、お仕事で資料を理解したり発音などを改善してかっこよくプレゼンできるようになりたい、などの目標がありつつ、日常会話メインでご希望。
5,OZoESOR,May,29/10/2025,11月分スケジュール頂きました。お月謝はお振込み。
562,n3gc7Qo,May,29/10/2025,11月分月4回、CCでお支払い頂きました。スケジュールもお済みです。
557,ezcqNHR,May,29/10/2025,11月分スケジュール1回分のみご予約なさいました。残りは後日。お支払いは11/4予定。
343,EAhwSjZ,May,29/10/2025,11月分月4回CCでお支払いいただきました。
587,45y4lOJ,May,29/10/2025,月4で11月からご入会。水曜１１時から固定。講師の休み時間と被っていて元々の講師スケジュールだと1枠取れるか取れないかだったのですが、Sham先生に確認したところその分は今後調整してくださるそうなのでそれで受けしました。11月は一部鎌田様側でご都合つかない日があったようで、完全に固定どおりではありません。CCでお支払い済み。領収書ご希望。
472,Mal9npq,May,29/10/2025,"11月分スケジュール頂きました。
お月謝は11月初回（11/10）予定。"
392,H2wTdq1,May,29/10/2025,"今回で10月最終なので来月のお月謝を保護者の方から預かってないか確認したところ、もらっていないとのこと。よって未納です。
次回ご持参くださるようお願いしました。"
393,Ykb3oRB,May,29/10/2025,お月謝未納。
392,lngZK3w,Haruka,29/10/2025,お母様がいらした際に11月分(全4回、PayPay)お月謝頂きました。
393,7yPdsuc,Haruka,29/10/2025,お母様がいらした際に11月分(全4回、PayPay)お月謝頂きました。
455,SUOz8Rq,Haruka,29/10/2025,11月分のお月謝はお母様が持ってきていただけるそうです。
507,AT5pjGF,Haruka,29/10/2025,メールにて、11月のスケジュール(全４回)とお月謝のお振込みしていただきました。振込はシャムさんに確認中。
543,qCOP4uw,Haruka,29/10/2025,11月のスケジュール(全４回)いただきました。お月謝は次回の11/3(月) 14時～の際に頂く予定です。
455,rf4OgMG,May,30/10/2025,お母様がいらして11月分と１２月分のお月謝をまとめてお支払いいただきました。
455,q19dhs6,May,30/10/2025,12月のスケジュールは未定です。
520,6B4qAqE,May,30/10/2025,１１月お月謝お支払い＆スケジュール月２回分頂きました。PayPayでのお支払い。
514,pbssOKw,May,30/10/2025,11月へのお振り替えをご希望でしたのでお振り替えは原則月内消化であることお伝えしたうえで１０月ののこりで可能な空き枠をご案内しました。
519,2R5MIBn,May,30/10/2025,１１月分（全２回）スケジュール、お支払いお済みです。（CC）
507,Js08i56,Fumika,30/10/2025,"常時アナウンスの方に記載させて頂いているのですが、再度失礼します。
ミサキ様にメールを送信する際には、お母様のメールアドレス(jo_oj_kumiko@yahoo.co.jp)とご本人のメールアドレス(harunanasoku@gmail.com)の両方をtoに設定して送信してください。"
416,yaIL2iJ,Fumika,30/10/2025,11月分(全４回)スケジュール、お支払い(CC)お済みです。
529,xJeQu44,Fumika,30/10/2025,現時点で返信なしなので、退会に変更します。
533,15jTiLY,Fumika,30/10/2025,"今月最後のレッスンでしたが、お月謝のお支払いにいらっしゃいませんでした。
メールをしてみます。"
534,aDMP1HZ,Fumika,30/10/2025,"今月最後のレッスンでしたが、お月謝のお支払いにいらっしゃいませんでした。
メールをしてみます。"
500,JdQCOGL,Fumika,30/10/2025,11月分（全2回）スケジュール、お支払い（CC）お済みです。
501,Sv3Rprv,Fumika,30/10/2025,11月分（全2回）スケジュール、お支払い（CC）お済みです
500,sZgUAEv,Fumika,30/10/2025,お二人のスケジュールをメモしていたのですがなぜかそれが消えてしまい、お手数ですが再度送って頂けるようメールしました。
501,ghFqpUM,Fumika,30/10/2025,お二人のスケジュールをメモしていたのですがなぜかそれが消えてしまい、お手数ですが再度送って頂けるようメールしました。
559,lSAq9I2,Fumika,30/10/2025,お母様がご来店、11月分(全4回)、お支払い(CC)お済みです。
533,aF5XaNG,Rie,31/10/2025,返信あり。11月スケジュール（全4回）お済みです。お支払いは11月初回レッスン前。
501,Gsg6gC8,Rie,31/10/2025,返信あり。スケジュールを再度ご教示いただきました。11月のみ2回。
500,2PMfR3f,Rie,31/10/2025,返信あり。スケジュールを再度ご教示いただきました。11月のみ2回。
587,tV8MkMG,Rie,31/10/2025,体験レッスンの際に、メールアドレスを変更されたそうなのですが、そちらにメールが届いていないとお電話いただきました。今後は、こちらのメールに送ってほしいとのことで、書き換えました。→shuri.kamata@redbull.com
485,hGBqtGJ,Rie,31/10/2025,11月のスケジュール（全4回）お済みです。お支払いは11/14予定。
160,nqIHqC6,Rie,31/10/2025,ご来店され、11月分（全2回）スケジュール、お支払い（Cash）お済みです。
555,x3u5crV,Rie,31/10/2025,お電話にて、11月のスケジュール（10月の振替込みで5回分）のうち、2回ご予約済みです。お支払いと、残りのスケジュールは11月初回レッスン時。
532,X3drp7m,Rie,31/10/2025,11月分（全4回）スケジュール、お支払い（CC）お済みです。
362,CexfJF1,Rie,31/10/2025,本日、レッスンの時間になっても来られなかったのでメールを送りましたが、返答がありませんでした。忘れたかも？です。
507,shIZS1E,Rie,31/10/2025,↓　忘れていました。すみません！
438,LhUwK84,Rie,31/10/2025,11月のスケジュールをお伺いするメールをお送りしました。
94,CajB4Uk,Rie,31/10/2025,11月のスケジュールをお伺いするメールをお送りしました。
488,rqiyNF8,Rie,31/10/2025,11月のスケジュールをお伺いするメールをお送りしました。休会、退会の際もご連絡くださるようお願いしました。
110,SA6OLig,Rie,31/10/2025,11月分（全4回）お支払いお済みです。（PayPay）11/12がダブルレッスンができないため、どこかに移動していただくため、ご相談したのですが、決まらず。とりあえず、他の3回はご予約確定で、12日は保留です。Shamに相談したところ、Anaの予定をずらしてもらい、12日の夕方まで勤務してもらえるか確認することになり、確認中。
582,vxMZ276,Rie,31/10/2025,11月分（全8回）スケジュールお済みです。未納。
110,eJcftml,Rie,31/10/2025,Anaが予定を変更できるとのことで、ゆうとくんは通常通り12日も15時～ご受講頂けることになりました。メールでお知らせ済です。
31,zuXwDZA,Rie,31/10/2025,11月分（全2回）お支払い済みです。（CC）
32,L7xKHnD,Rie,31/10/2025,11月分（全2回）お支払い済みです。（CC）
550,j0ta8yc,Rie,31/10/2025,やる気が出ないとおっしゃっていたようなので、もしかしたら退会されるかもです。返信がなければ、固定を外して良いと思います。
579,Ejo6eq5,Rie,31/10/2025,11月のスケジュールはまたメールでお知らせくださるそうです。11月の回数もまだ未定のため、お支払いは11月初回レッスン時にされます。
328,GqMJdlD,Rie,01/11/2025,11/1本日インフルのため初めて当日キャンセル。初めてのため、振替対応。日程お伺い中。返信待ち。
475,Qf501n9,May,01/11/2025,11月の候補日いただき、空き枠をお伝えしました。
588,IGHO3KK,May,01/11/2025,Google FormにてD/Lお申し込みあり。スケジュールご希望に添えないため別の日で行ける可能性がありそうな（？）候補日を3日程とそれぞれの日程の枠計８枠ご提示してみました。その中でご都合が合うか合わないか…返信待ちです。
588,JIJtnUg,,02/11/2025,11/9 15:00~にデモレッスン決定しました。
475,ViueNIp,,02/11/2025,3回分は決まったのですが残り1回分がなかなか決まらず、日程調節中です。
514,alNAdu0,Fumika,02/11/2025,11月のスケジュール2回ご教示頂いたのですが、どちらも日程が合わずで、再度日程を送ってくださいとメールしました。
560,7vjaXrg,Fumika,02/11/2025,21日のレッスンを20日に変更したいとのことでした。日程調節中です。
507,vlPnVjs,Fumika,02/11/2025,メールアドレスに関しまして、特に返信のとき、気をつけてください！こちらがtoに設定しないと、メールを送ってくださるお母様にしか届かなくなってしまいます！
6,EanfiMh,Fumika,02/11/2025,スケジュールお伺いのメールを送信しました。
475,BgLNKu7,May,03/11/2025,11月残り一回分決まりました。
560,aYEDrWN,May,03/11/2025,11/21→11/20お振り替え
509,lD9a9DV,May,03/11/2025,11月のお月謝4回分CCとスケジュール頂きました。
555,HUAw6jb,May,03/11/2025,11月分お月謝4回分CCとスケジュール頂きました。
587,O0CxBw6,May,03/11/2025,The Canterville Ghost カンタビルの幽霊　貸出
543,GSsq7NP,May,03/11/2025,11月のお月謝4回分現金でいただきました
520,qI3x3Vg,May,03/11/2025,お電話あり。11/5→11/13お振り替え。
206,2NSkIOP,May,03/11/2025,11月のスケジュール4回分いただきました。
94,6nUwRGV,Rie,04/11/2025,メールにて、11月のスケジュールをお知らせくだいました。日程調整中。返信待ち。
94,hI6aFeG,Rie,04/11/2025,返信あり。11月22日、28日の2回でご予約済です。未納。お支払いは11/22予定。
514,SoDbKwq,Rie,04/11/2025,10月の振替を、当日キャンセルをまだされていないため、対応しました。11月13日の18時～にご予約。11月は振替の1回分のみご受講。12月のスケジュールはまた後日お知らせくださいます。
488,TdoA5Up,Rie,04/11/2025,頚椎症を患っていらっしゃり、これから精密検査等行われるそうです。レッスンを再開されることを望んでいらっしゃるようで、回復されたらご連絡くださるそうです。ご連絡くださるまでは、こちらからはご連絡しなくて良いと思います。
557,3WRvMhF,Rie,04/11/2025,11月分の残りの3回分スケジュールお済みです。お財布を忘れたそうで、次回お支払いされます。
550,CM3hw58,Rie,04/11/2025,休会リストに再開未定と記載されていたため、固定を外しました。
6,Ju5d6tK,Rie,04/11/2025,11月再開予定でしたので、再開できそうかお伺いするメールをお送りしました。
539,0so2mDG,Rie,04/11/2025,11月のスケジュールについてお伺いするメールをお送りしました。
507,9B4EhQ5,Rie,04/11/2025,11月分(全4回)入金済みです。
482,WR0cFjD,Rie,04/11/2025,11月に入ったので、スケジュールをお伺いするメールをお送りしました。
504,o6F2prv,Rie,04/11/2025,11月のスケジュールをお伺いするメールをお送りしました。返信がなければ、退会扱いで良いと思います。
554,vWECsHz,Rie,04/11/2025,11月に返信がなければ、退会扱いで良いと思います。
508,TntN3y7,Rie,04/11/2025,退会に変更します。
564,MMsT0SZ,Rie,04/11/2025,11月分のお支払いMonthly とPaymentに入力しておきました。
560,8JfU9L2,Rie,04/11/2025,10月分のお支払い記録がないため、スクエアをみたところ、野口さんのお支払い日に日本人スタッフ不在でした。野口さんのレッスン後の時間にカードで4回分お支払いがあったので、野口さんだと思われます。Shamが対応してくれたのだと思います。
513,HOGqLLF,Rie,04/11/2025,11月分、Paymentに入力しました。
538,xBBpNzG,Rie,04/11/2025,11月分（全2回）Payment入力しました。
544,3r3Sf7U,Rie,04/11/2025,11月分（全3回）スケジュール、お支払い（PayPay）お済みです。（Khacey対応）
539,hJjIYcm,Manna,04/11/2025,返信あり。諸々ご家庭の事情で、年内お休みされます。
306,b0d2RWg,Manna,04/11/2025,ご返信あり。日程調整中。返信待ち。
7,RTZobJm,May,05/11/2025,"11月分のお月謝10/29に頂いておりました。
記入漏れです。
現金払いでスケジュールとともにいただきました。月4。"
453,mgJoZNH,May,05/11/2025,"本日11/5のレッスンのお振替希望。
当日になってのお振り替えは初めてだったようなのでお受けしました。
ご希望の日・お時間帯は１枠しか空いていなかったため11/7押さえておきました。
レッスンが夜はなかったので先生だけ17時に帰ることになっていたようですが、Khacey先生に１時間長く残れるか確認済みです。"
495,yYMTPSr,May,05/11/2025,10/26に月２でお月謝スケジュール１１月分CCで頂いてます。記入漏れでした。すみません。
563,NwIArPo,May,05/11/2025,お電話あり。11/10→11/17にお振替え。
416,vHtMYAw,May,05/11/2025,11/6お振替希望、希望のお振替先が予約でいっぱいのためスケジュール調整中。
582,3mXH6Zu,May,05/11/2025,11月お月謝月８回分CCでお支払いいただきました
6,20PP2AA,May,05/11/2025,"12月再開希望とのこと。
仙川店ご開店なさったとのことです。
12月スケジュールお伺い中。"
319,YFULoGe,Haruka,05/11/2025,お電話にて、11/6 10時～のレッスンを11/10 12時～に変更致しました。
453,xfEMdUg,Haruka,05/11/2025,返信いただき、11/7にお振替決定致しました。
560,v8Qstd7,Fumika,06/11/2025,１１月分のお月謝（CC）頂きました。
495,7RF58Eh,Fumika,06/11/2025,8日のレッスンに関して、インフルエンザになってしまったためお休みだそうです。振替の日程に関しましては、お元気になられてから改めてご連絡いただけるそうです。
533,27alCTu,Fumika,06/11/2025,お月謝（CC）頂いております。
534,Q4FGH9U,Fumika,06/11/2025,11月分のお月謝（CC）頂いております。
533,CMbeg54,Fumika,06/11/2025,↓すみません。11月分のお月謝です。↓
6,i9xu5xT,,06/11/2025,12月から金曜日の午後に固定を変えたいそうです。現時点では15：00以降は空いておりましたので、その旨をメールしております。
425,cCNXFCi,Rie,07/11/2025,11 月のスケジュール、お支払いについて確認のメールをお送りしました。
425,jsqzfUY,Rie,07/11/2025,10/26のハロウィンの時にお支払いいただいていました。レシートの画像をお送りいただきました。お詫びのメールを送信しました。スケジュール（全4回）確認済みです。
553,vVzHvph,Rie,07/11/2025,11/25のレッスンを11/26にお振替されました。
475,6IjsZ4G,Manna,07/11/2025,メールにてお振替ご希望。11/9(日)のレッスンを11/30(日)10時～に。カレンダー反映済み。
6,yq3MV3x,Manna,07/11/2025,下記に12月以降の金曜日の空き時間をご案内した旨記載がありますが、金曜日は19時～に隔週でKumi & Tetsuya様のレッスンがあるので、改めてメールして19時以外でご検討頂くようご案内しました。
551,t5Zc7fX,Haruka,08/11/2025,メールにて、11/8(土) 10時～のレッスンお振替希望いただきました。日程お伺い中。
583,ErLtIJL,Haruka,08/11/2025,11月5回目の29日のご受講お伺いしたところ、受けられるとのことです。11月は4回分でお支払いしていたので、一回分お月謝いただきました。
144,NfW03zm,Haruka,08/11/2025,メールにて、レッスンを再開したいとご連絡いただきました。また、レッスンはシャム先生の直伝コースを考えているとのことで、ご希望の日程教えていただきましたが、シャムさんの休暇と被っていたため、別日をお伺い中。
538,OU16UNI,Haruka,08/11/2025,10月分のお支払いの件で、メールにてお伺いしたところ未納だったとのことで、次回の11/11のレッスン時にお支払いしていただくことになりました。私の確認ミスのため、当日はフリードリンクの対応をいたします。
573,Hh0cF6F,Haruka,08/11/2025,12月のスケジュール頂きました。(全２回)、未納。
548,wqLANVa,Haruka,08/11/2025,本日のレッスンいらっしゃらず、消化扱いになるというメールをお送りしました。
568,4yx9Yko,Haruka,08/11/2025,残りの三回分のスケジュールとお月謝(CC)頂きました。
463,gznYGqw,May,09/11/2025,フリードリンクにするのを忘れて請求してしまったため次回ご説明とフリードリンクのサービスお願いします
465,RVMUf1Z,May,09/11/2025,フリードリンクにするのを忘れて請求してしまったため次回ご説明とフリードリンクのサービスお願いします
588,d45nvIk,May,09/11/2025,"喜多見にお住まい。グーグル検索で見つけたそう。日常英会話、旅行英会話中心で仕事にも将来的には活かせたらな、とのこと。
レッスン受けるなら平日の夕方か土日。中高生時代に４～５人のグループ英会話に通っていた、中国に数か月留学したことがあるそうです。"
588,V09fZtE,May,09/11/2025,スケジュールが難しく入会するなら来年、まだスケジュールが分からないのでいま入会というわけにもいかないようで未入会。
465,h2a7Swa,May,09/11/2025,11月分お月謝足りなかった分頂きました。
463,XReVumU,May,09/11/2025,11月分お月謝足りなかった分頂きました。
562,YdD9aI9,Rie,10/11/2025,メールにて、12日のレッスンを15日にお振替ご希望とのご連絡がありました。15日が空きが1枠しかないため、仮押さえしています。ご都合をお伺い中。返信待ち。
288,bHJsc06,Rie,10/11/2025,前回のお支払いについての記載がなかったため、本日お支払いをお伺いしたところ、前回カイトくんのレッスンの時に支払ったと思う。とおっしゃって、帰られました。その後確認したのですが、支払った形跡が見られず・・・。前回出勤していたメイさんに確認中。もしお支払いなければ、次回再度レイコさんにお伺いお願いします。
251,X8llMZq,Rie,10/11/2025,前回のお支払いについての記載がなかったため、本日お支払いをお伺いしたところ、前回カイトくんのレッスンの時に支払ったと思う。とおっしゃって、帰られました。その後確認したのですが、支払った形跡が見られず・・・。前回出勤していたメイさんに確認中。もしお支払いなければ、次回再度レイコさんにお伺いお願いします。
251,9OPxz5n,Rie,10/11/2025,メイさんに確認したところ、お支払いされていないということで、次回「確認したところ、お支払いされていないようなので」とお伝えして、お月謝いただくようお願いします。
288,TJcmoc9,Rie,10/11/2025,メイさんに確認したところ、お支払いされていないということで、次回「確認したところ、お支払いされていないようなので」とお伝えして、お月謝いただくようお願いします。
562,nPhQ9cO,Rie,10/11/2025,返信あり。15日の16時~振替決定。
589,xI0e44E,Rie,10/11/2025,Google FormsよりD/Lお申し込み。以前通われていた栗田沙織さまのご友人だそうです。もし入会される場合は、初回25%OFF対応となります。日程調整中。返信待ち。
458,pcBGjo2,Rie,28/10/2025,
472,yQJ4rFx,Rie,10/11/2025,11月分（全4回）お支払い済みです。（Cash）
589,EESTnir,Haruka,11/11/2025,ご返信いただき、11/20 (Fri) 11時～　D/L決定。
589,C2a99EY,,11/11/2025,すみません木曜日です！
572,UdEc3i0,Haruka,11/11/2025,お体優れないとのことで、11/12(水)12時～のレッスンお振替連絡いただきました。振替先未定です。
370,rzh04v7,Haruka,11/11/2025,メールにて12月から再開したいとご連絡いただきました。また、クリスマスパーティーもご参加したいとのことでした。スケジュール提案し、返信待ち。
589,cc642ca,Haruka,11/11/2025,11/18 (Tue) 10時～　D/L確定です！！
538,pjXVDue,Haruka,11/11/2025,10月分のお月謝いただきました。（CC）
538,dCf6TMe,Haruka,11/11/2025,12月分のスケジュール(全2回)とお月謝（CC）いただきました。
548,T73gDMA,Haruka,11/11/2025,お仕事が終わらないとのことでキャンセルのお電話いただきました。
489,BwzvZS6,May,12/11/2025,"メールにて12月のスケジュールいただきました。
なるべくアナ先生希望とのこと、完全な指名はできないとお伝えしたうえでできる範囲の配慮はするとお伝えしました。"
144,MkIZWKf,May,12/11/2025,ご希望の日程を再度いただき、調整中。
590,YyRZedH,May,12/11/2025,Google FormよりD/Lお申し込み。日程調整中。
555,U8hoi1l,Haruka,12/11/2025,11/15→11/16にお振替え。
590,KMNJ4Mk,Haruka,12/11/2025,11/18 (Thu) 19時～　D/L決定。
544,fOOSdGp,Haruka,12/11/2025,本日のレッスンがオンラインへ変更になりました。
519,0ZjkSNd,Rie,13/11/2025,本日体調不良にて当日キャンセル。初めての当日キャンセルのため、振替対応します。日程調整中。返信待ち。
560,a0eXX9U,Rie,13/11/2025,メールにて、11/20のレッスンを午前中にお振替ご希望とのご連絡がありました。11時～にお振替。
416,hEt4PWS,Manna,13/11/2025,11/6の分のお振替先が決まりました。11/18(火)15時～です。
514,Bal16m3,Manna,13/11/2025,12月分のスケジュール（全2回分）お伺いしました。未納。12/9(火)お支払い予定。
557,ANukXNk,Rie,14/11/2025,昨日、メールにて本日のレッスンをお振替ご希望とのご連絡がありました。振替日調整中。返信待ち。
485,yldkXIR,Rie,14/11/2025,11月分は次回にされるそうです。（11/17）
362,LxfXsG0,Rie,14/11/2025,本日11月分（全4回）のレッスンのお支払いリンクをお送りしました。振替2回分あるので、6回受講可能ですが、今月は忙しいため、3回しか取れないそうで、３回分は来月に持ち越します。来月はお支払いなしで３回でも良いと思います。
514,2KPw5lp,Manna,13/11/2025,ボールーペンをお忘れになって帰られたので、12/9の次回レッスン時にお返し下さい。
544,t5XNtKR,Manna,14/11/2025,次回、現金で55円ご返金。（10/26のお支払いの際、10％のstudent discountをしなかった為。）
495,AAPH165,May,15/11/2025,8日のお振り替えの件、24日にお振り替えなさいました。
543,f6y3Uif,Fumika,16/11/2025,"本日のレッスンに関しまして、学校の行事があるとのことでお休みになりました。
ただ、前日に留守番電話を頂いていたため、お振替対応します。日程調整です。"
555,qYBlMKY,Fumika,16/11/2025,本日のレッスン、時間を勘違いされていたとのことで、当日キャンセルされました。メールかお電話か、どちらの媒体でご連絡いただいたのか不明で、やり取りした履歴も残っていないため、一応お振替の可能性もあります。（こちらのミスだった場合）
555,U81Vqzz,Fumika,16/11/2025,"今後はこのようなことがないように、予定が確定した際と、日時変更が確定した際にはメールを下さいとのことでした。
また、29日のレッスンに関しましても、15時からを17時からと勘違いされていたようでした。ケイシーが労働時間を1時間伸ばしてくれた為、17時からのご案内が可能になりましたので、こちらは変更してあります。"
555,aWxZHu8,Fumika,16/11/2025,【要確認】☆スケジュールが確定した際と、お振替で日時変更が確定した際にはメールを送って下さい☆
362,HQZOTds,Rie,17/11/2025,11月分（全4回）お支払い済みです。（CC）来月お支払い無しで3回受講できます。
485,hieKq8H,Rie,17/11/2025,本日、会議が長引き、レッスンに間に合わずキャンセルされました。お月謝のお支払いは次回お願いします。
563,T6JEw1K,Rie,17/11/2025,娘さんがお一人いらっしゃるそうです。3ヶ月前、メキシコに家族旅行に行かれたそうです。
563,gkAarCZ,Rie,17/11/2025,11月分（全2回）お支払い済みです。（CC）領収書ご希望でしたが、レシートをお出ししてしまったので、次回領収書をお渡しします。レジの中にあります。
535,k7i6UgM,Rie,17/11/2025,10月分のお支払いの記載がないまま、11月分お支払いの記載があり、monthlyでもSquareでもお支払いの確認がとれないため、御本人に確認したところ、その場で確認していただき、10月分未納のままだったということで、お支払いいただきました。
543,EgFRtgs,Rie,17/11/2025,メールにて、お振替ご希望日をお知らせくださいました。11/27（木）18時~にお振替決定。
251,hmPH9EX,Rie,17/11/2025,次回のレッスンまでに時間が開くため、一応メールでお支払いがこちらで確認できない旨をお知らせしました。
411,2xm9EEh,Rie,17/11/2025,10月分のpaymentを入力しました。
312,opXkmFi,Rie,17/11/2025,10月分（全4回）を10/7にお支払い済みです。日本人スタッフ不在でしたが、講師が対応したようです。
421,I5pnG1z,Rie,17/11/2025,12月分（全2回）お支払い済みです。（CC）スケジュールはまだわからないそうで、メールでお知らせくださるそうです。
589,ZhCeyBg,Rie,18/11/2025,ヨガの講習でインドに1ヶ月滞在され、その時に栗田沙織さん（前通われていた生徒さん）と知り合いになり、Green Squareを勧められたそうです。
559,kSh0l8z,Rie,18/11/2025,お父様がご来店され、あるが様がインフルエンザに罹患され、本日キャンセルとのこと。当日キャンセルだけど、振替できないかと聞かれました。今回初めてなので、対応しますとお伝えし、空きのある日をお伝えしました。メールで振替ご希望日をおしらせくださる予定です。
362,7Nb6HH7,Rie,18/11/2025,返信あり。12月は5回（3回振替分）受講予定とのこと。次回は2回分のリンクをお送りします。
589,FNHJnln,Rie,18/11/2025,今すぐにでも通いたいとおっしゃっていましたが、新しい仕事の面接の結果待ちで、その結果で何曜日に通えるかがわかるそうで、わかり次第ご連絡くださる予定です。一応今月の空き状況をお伝えして、契約書もお渡ししました。月4回で考えていらっしゃるので、もし今月入会の場合は、12月分と合わせて月4の単価でOKです。ご友人からのご紹介なので25％オフです。
546,kS4nqNT,Rie,18/11/2025,11/26のレッスンを11/27の14時~に変更されました。
425,4P1glhm,Rie,18/11/2025,時間になっても来られないため、お父様にお電話したところ、確認してくださり、遅れてレッスンを受講されました。
589,29XzGVS,Haruka,18/11/2025,メールにて、日程わかり次第ご連絡していただけるとご返信いただきました。
590,fuirGTT,Haruka,18/11/2025,"高校2年生です。将来、海外旅行に行った際に話せるようになりたいとのことで今回体験に来られました。ファッションの高校に通われているそうで、英検準2級をお持ちのようです。
入会して頂き、月二回で初回の12月5日18時にお月謝頂く予定です。"
548,Nd6ox0w,Haruka,18/11/2025,１月のスケジュール(全４回)頂きました。お支払いはまだです。
587,JDnn3TR,May,19/11/2025,"月4で12月分のお月謝のお支払い（PayPay）いただきました。
12/3, 12/10, 12/17の3回分は固定どおりの11時から、残り1回は未定です。"
507,1G1sVBu,May,25/10/2025,１０月分のお月謝月４回分お振り込みありました。
343,ZshWaNX,May,19/11/2025,"１２月スケジュール頂きました。（月４）
お支払いは、１１月最後のレッスンの時（次回）に頂く予定なので未納です。"
338,vwhgPaI,May,19/11/2025,１２月分のお月謝（CC）、スケジュール月２回分頂きました。
591,fHvwFEi,May,19/11/2025,Google FormよりD/Lお申込みあり。ご希望のお日にちは予約が埋まっており、こちらから複数候補をご案内。スケジュール調整中、返信待ちです。
559,Sa9vVFB,Manna,18/11/2025,ご返信あり。11/27（木）19時～で決定。（リエさん対応）
455,vVlPXP0,Manna,19/11/2025,12月のスケジュール、１回分のみ決めていかれました。残りのPlaceholderは残してあります。
312,7vgUycp,Manna,19/11/2025,年末の５回目のスケジュールが未確定でしたが、12/30まで営業することになったので、12月のご受講回数は5回で確定。未納。12/2（火）お支払い予定。
591,aEq8LzH,Manna,19/11/2025,ご返信あり。改めてGoogle formでご希望だった日程をご希望。カレンダーを確認したところ予約可能な枠が複数あった為ご案内。再度返信待ち。
591,6uvSUvP,Manna,19/11/2025,ご返信あり。11/20（木）14時～で決定。
544,c5VkdKy,Manna,19/11/2025,現金で55円ご返金しました。
563,S7tzM6b,Rie,20/11/2025,お電話にて11/25（火）10時~のレッスンをお振替ご希望とのご連絡がありました。とりあえず、キャンセルされ、振替日はまたご連絡下さいます。
563,9wOOblS,Rie,20/11/2025,再度お電話があり、11/26（水）13時~にお振替決定しました。
591,fOShsR7,Rie,20/11/2025,ワーキングホリデーでオーストラリアに1年いらっしゃって、もう1年延長しようとしたところ、角膜炎が発覚し、通院の必要があると言われ、とりあえず治るまで日本に滞在することになるそうです。1週間前に帰国したばかりだそうです。狛江がご実家だそうで、徒歩で来られるそうです。月8回でご入会。11月から通われるとのことで、11月が2回、12月が9回でご予約済み。11/26にお支払予定。8回の単価で11回分（¥54450）です。12月から火曜日と金曜日の10時～固定で入れましたが、今後就職されたら予定が変わるかもということです。
591,M3FVTtn,Rie,20/11/2025,時間がかなり押したため、契約書は次回お渡しお願いします。棚の一番上に置いてあります。
573,1A89LCT,Rie,20/11/2025,お電話にて、11/22（土）のレッスンを11/29（土）15:00~ にお振替されました。
489,L311qSK,Fumika,20/11/2025,12月分のお月謝（CC）２回分、頂いております。
485,Teamqy0,Rie,21/11/2025,昨夜、メールにて本日のレッスンをお振替ご希望とのご連絡があり、日程調整中。返信待ち。
583,IVlXTxt,Rie,21/11/2025,お電話にて、11/22（土）のレッスンを11/25（火）15：00~にお振替されました。
446,iodsRE9,Rie,21/11/2025,お電話にて、テスト期間のため、11/25のレッスンをお振替ご希望とのことでご連絡がありました。月内でのお振替のみ対応している旨をお伝えし、日程が決まったらお知らせくださるとのことです。29日か30日でお考えで、現在の空き状況をお知らせしました。
319,5Qanf3D,Rie,21/11/2025,12月分（全2回）スケジュール、お支払い（CC）お済みです。4日の10時、19日の11時。
557,nhu0R3I,Rie,21/11/2025,11月分（全4回）お支払い済みです。（CC）11/14のレッスンのお振替を11/23（日）10時～にお取りしました。
551,n441Umr,May,22/11/2025,本日のレッスンキャンセル（前日にメールあり。）、退会希望。念の為事前にご連絡いただいているのでお振替ではなくてキャンセルでいいのか確認中。
446,f3IbPlB,May,22/11/2025,11/25日程変更の件、やはり変更なしでとのことでしたので戻しておきました。
509,eElBLBz,May,22/11/2025,１４時レッスンのところ、レッスンの時間を１６時からと勘違いしていたご様子。もう間に合わないので当日キャンセルにとおっしゃっていましたが当日キャンセル初めてだったため今回はお振替え対応に。偶然今日１６時が空いていたためそちらにお振替え。
206,10w411t,May,22/11/2025,昨日レッスンに遅刻するとの事をラインでご連絡頂いていたようですが未読で放置されていたようなので、ご連絡いただきありがとうございましたと事後ながら返信しておきました。
328,EWARbGP,May,22/11/2025,PayPay支払いで月４回分お月謝、スケジュール頂きました。
94,Kg4vuhR,May,22/11/2025,CC支払いで月２回分お月謝、スケジュール頂きました。
481,vQspiAA,May,22/11/2025,正しくはＣＣ支払いで月２回分でした、書き間違えましたすみません…
465,MP7wi0Z,May,22/11/2025,フリードリンク提供。１２月分お月謝ＣＣで頂きました。月２でご予約もお済みです。
463,Ev5pEva,,22/11/2025,フリードリンク提供。１２月分お月謝ＣＣで頂きました。月２でご予約もお済みです。
